Date,Q,SCA,T,P,Day,Relative Humidity,Wind speed,Wind direction,Snow depth
12/1/2009,3.75,265.0415267,-2.9659902,0,335,50.18,1.43,271.05,0.000917
12/2/2009,3.75,261.0528756,-2.16175757,0,336,52.1,1.37,273.48,0.000823
12/3/2009,3.79,257.6229218,-2.36636623,0,337,51.38,0.82,273.65,0.000714
12/4/2009,3.57,254.8630401,-2.20785477,0,338,47.93,0.96,267.51,0.000615
12/5/2009,3.54,252.7894228,-2.75091571,0,339,53.78,1.93,229.7,0.000551
12/6/2009,3.57,251.3944669,-3.156251,0,340,43.43,1.8,238.99,0.000511
12/7/2009,3.57,250.6705692,-3.5249698,0,341,40.96,1.07,255.19,0.000478
12/8/2009,3.57,250.6101264,-4.0429073,0,342,40.97,1.1,292.69,0.000446
12/9/2009,3.47,251.2055355,-3.6680292,0,343,33.18,0.76,281.55,0.000402
12/10/2009,3.44,252.4491932,-3.6457134,0,344,41.07,1.23,249.06,0.000357
12/11/2009,3.34,254.3334964,-3.35586,0,345,40.19,1.84,244.11,0.000326
12/12/2009,3.18,256.845515,-3.2995366,0,346,45.06,1.6,253.94,0.000295
12/13/2009,3.31,259.9510106,-3.8608637,0,347,57.58,1.84,232.83,0.000281
12/14/2009,3.51,263.6104183,-3.6985803,0,348,56.25,1.29,262.28,0.000267
12/15/2009,3.15,267.7841729,-3.3932611,0,349,62.49,2.18,239.74,0.000288
12/16/2009,3.31,272.4327092,-3.5385293,0,350,50.62,1.52,238.54,0.000249
12/17/2009,3.08,277.5164621,-3.4044173,0,351,43.78,1.31,243.67,0.000238
12/18/2009,3.02,282.9958664,-4.0329503,0,352,48.13,1.23,228.76,0.000229
12/19/2009,3.05,288.8313571,-4.8514043,0,353,37.11,1.27,325.45,0.00022
12/20/2009,3.05,294.9833688,-4.5067214,0,354,37.18,0.9,256.31,0.000208
12/21/2009,2.95,301.4123366,-4.7940864,0,355,37.91,1.4,252.33,0.000196
12/22/2009,3.02,308.0786953,-5.2464986,0,356,43.66,1.74,243.41,0.000186
12/23/2009,2.96,314.9428797,-5.2360964,0,357,40.06,1.53,225.59,0.000177
12/24/2009,3.02,321.9653246,-5.7278687,0,358,42.79,0.73,285.58,0.000169
12/25/2009,2.99,329.106465,-5.3540496,0,359,36.5,1.51,294.24,0.000207
12/26/2009,2.96,336.3267357,-5.2847369,0,360,41.4,0.95,293.3,0.000372
12/27/2009,2.83,343.5865715,-5.5340631,0,361,39.29,0.96,255.65,0.000351
12/28/2009,2.77,350.8464073,-5.8092203,0,362,36.75,1.44,269.44,0.000333
12/29/2009,2.71,358.066678,-6.2991591,0,363,41.26,1.48,247.2,0.000324
12/30/2009,2.65,365.2078184,-5.9209333,0,364,47.72,2.03,210.66,0.00138
12/31/2009,2.65,372.2302633,-6.9637098,0,365,55.67,1.56,342.8,0.004209
1/1/2010,2.71,313.6163217,-6.2035747,0,1,24.83,1.77,9.2,0.003519
1/2/2010,2.74,312.4355316,-5.1757848,0.63393724,2,24.51,0.74,314.78,0.002963
1/3/2010,2.86,311.092353,-3.644697,0.136002585,3,31.33,1.68,244.96,0.002484
1/4/2010,2.77,309.4243972,-3.0994108,0,4,50.99,1.39,270.75,0.002256
1/5/2010,2.83,307.2692755,-3.8806296,0.939376652,5,38.77,0.82,336.05,0.002053
1/6/2010,2.83,304.4645994,-4.1217979,0,6,33.03,1.29,353.98,0.001863
1/7/2010,2.71,300.8479803,-3.6641097,0.217725471,7,25.57,0.81,259.2,0.001673
1/8/2010,2.8,296.2570295,-4.0355391,0,8,19.81,2.26,232.54,0.001542
1/9/2010,2.89,290.5293586,-3.7979694,0,9,20.74,2.72,254.71,0.001205
1/10/2010,2.89,283.6175678,-3.4179091,0.175694227,10,22.31,2.32,252.54,0.001038
1/11/2010,2.83,275.9342138,-3.3107235,0.494847894,11,23.12,2.21,259.44,0.000964
1/12/2010,2.83,268.0068422,-3.3491372,0.109744504,12,23.92,2.25,265.31,0.00101
1/13/2010,2.83,260.3629986,-3.8180053,0.993609905,13,50.23,2.65,231.26,0.001177
1/14/2010,2.86,253.5302285,-4.361235,0,14,41.29,1.07,290.28,0.0009
1/15/2010,2.99,248.0360778,-5.2434772,0,15,41.17,0.84,254.94,0.000835
1/16/2010,2.92,244.4080918,-4.5975277,0.861016452,16,29.6,0.56,343.58,0.000757
1/17/2010,2.71,243.1738163,-4.0567015,0.760569751,17,29.33,1.28,223.12,0.000695
1/18/2010,2.89,244.6497603,-4.1162543,1.04117012,18,28.08,1.62,227.75,0.000652
1/19/2010,2.77,248.3082864,-5.1002731,0.323595881,19,30.71,1.58,247.51,0.000614
1/20/2010,2.65,253.410721,-5.0702685,0.466833264,20,30.65,0.76,250.16,0.000576
1/21/2010,2.74,259.21839,-4.7659952,0,21,33.97,1.11,226.49,0.000539
1/22/2010,2.65,264.9926196,-5.0439172,0,22,38.13,1.11,232.17,0.000505
1/23/2010,2.71,269.994736,-4.7764265,0,23,40.51,1.53,254.7,0.000477
1/24/2010,2.74,273.4860654,-5.2669324,0,24,32.56,1.28,219.53,0.000453
1/25/2010,2.77,274.7279337,-4.7548777,0.628543675,25,40.9,1.23,216.83,0.000435
1/26/2010,2.77,273.2460126,-5.2248518,0,26,37.6,1.11,278.2,0.000417
1/27/2010,2.71,269.6233542,-4.8457029,0.438977987,27,37.02,1.18,240.71,0.000393
1/28/2010,2.77,264.7073561,-4.9407315,0,28,42.11,1.13,238.29,0.000365
1/29/2010,2.74,259.345416,-4.9328576,0,29,43.34,1.64,225.65,0.00034
1/30/2010,2.71,254.3849313,-4.9056009,0.038176529,30,38.58,1.18,278.72,0.000321
1/31/2010,2.8,250.6732997,-5.6422925,0,31,42.56,1.52,218.93,0.000303
2/1/2010,2.83,249.0579188,-5.4708829,0,32,37.88,2.24,227.62,0.000287
2/2/2010,2.83,250.386186,-5.4030092,0,33,30.77,2.43,226.77,0.000272
2/3/2010,2.77,255.2359224,-5.8236244,0,34,31.24,1.35,245.43,0.000259
2/4/2010,2.77,263.1066428,-6.2202626,0,35,36.83,1.22,243.54,0.000246
2/5/2010,2.77,273.2282853,-6.2894195,0,36,32.91,1.87,308.44,0.000233
2/6/2010,2.77,284.8307881,-5.7909192,0,37,29.17,0.87,248.62,0.000214
2/7/2010,2.65,297.1440892,-5.5880007,0,38,32.39,1.03,269.97,0.000188
2/8/2010,2.6,309.398127,-4.7882568,1.62372351,39,49.97,2.05,228.68,0.000165
2/9/2010,2.63,320.8228396,-7.0829166,6.30374193,40,79.86,1.96,191.93,0.006288
2/10/2010,2.71,330.648165,-5.4640727,0.123525478,41,44.77,1.92,239.41,0.008284
2/11/2010,2.68,338.287577,-5.2326496,0,42,26.76,1.33,238.11,0.008125
2/12/2010,2.63,343.8886908,-6.7117306,1.51445758,43,68.82,1.34,217.64,0.010376
2/13/2010,2.6,347.7826572,-6.0696144,0.055970624,44,36.04,2.39,242.61,0.012091
2/14/2010,2.65,350.3006268,-4.5285174,0,45,29.46,2.5,237.43,0.011061
2/15/2010,2.71,351.7737504,-4.3451266,0,46,28.19,2.75,231.13,0.00881
2/16/2010,2.77,352.5331788,-4.5108052,0,47,39.72,2.41,230.76,0.007552
2/17/2010,2.71,352.9100626,-4.348413,0,48,53.26,2.85,232.64,0.006985
2/18/2010,2.8,353.2355526,-5.1567344,0.012939113,49,35.74,1.19,295.23,0.006136
2/19/2010,2.8,353.7621898,-4.7096136,0.025970051,50,42.68,1.67,239.61,0.005319
2/20/2010,2.71,354.4280764,-4.6004187,0.013000247,51,33.91,1.58,295.51,0.004548
2/21/2010,2.8,355.0927049,-4.2613514,0,52,30.93,1.02,277.25,0.003788
2/22/2010,2.74,355.6155679,-4.2589692,0.057895724,53,33.35,1.58,237.77,0.003175
2/23/2010,2.74,355.8561577,-4.3917531,0.435802221,54,50.92,2.27,232.79,0.002898
2/24/2010,2.74,355.673967,-4.724941,0.373323321,55,49.54,1.6,226.6,0.002656
2/25/2010,2.63,354.9284881,-3.7111985,0,56,48.85,1.66,247.86,0.001959
2/26/2010,2.74,353.4792137,-3.1082429,7.27241611,57,55.73,1.48,237.24,0.002359
2/27/2010,2.71,351.2529355,-2.98732135,1.99884593,58,52.06,1.62,286.99,0.001853
2/28/2010,2.63,348.4456423,-3.03239397,0.24993892,59,47.32,1.21,253.09,0.001533
3/1/2010,2.71,345.3206222,-1.93720549,5.64704323,60,58.73,2.17,244.12,0.001471
3/2/2010,2.71,342.1411633,-1.94134812,0.092001751,61,47.94,1.73,256.86,0.001146
3/3/2010,2.74,339.1705538,-1.42438437,0,62,41.34,1.74,234.98,0.001014
3/4/2010,2.74,336.6720817,-0.7681267,0.012000228,63,41.56,2.35,243.83,0.00084
3/5/2010,2.89,334.9090352,-0.666958,0.502748132,64,52.82,2.88,253.05,0.000735
3/6/2010,2.68,334.1447024,-0.8221038,0.102795884,65,37.97,2.43,245.27,0.000655
3/7/2010,2.63,334.5449891,-0.6110926,0.023887593,66,30.23,1.97,246.67,0.000579
3/8/2010,2.71,335.8862723,-0.7071553,0.023887595,67,29.26,1.9,231.61,0.000493
3/9/2010,2.63,337.8475469,-0.427894,0.145888031,68,22.26,1.63,236.38,0.00042
3/10/2010,2.71,340.1078076,-0.4572637,0,69,20.95,1.54,238.94,0.000359
3/11/2010,2.71,342.3460491,-0.775865,0.296242863,70,24.11,1.66,243.85,0.000298
3/12/2010,2.63,344.2412662,-0.6420133,0.22706908,71,31.24,1.61,238.06,0.000244
3/13/2010,2.74,345.4724538,-0.8472501,0.967556715,72,38.31,1.85,240.3,0.000221
3/14/2010,2.77,345.7186065,-0.8504572,9.12633514,73,49.28,2.22,219.3,0.000523
3/15/2010,2.77,344.7651754,-1.6681833,0,74,50.99,0.43,238.62,0.000543
3/16/2010,2.63,342.8234366,-1.27963149,2.91650915,75,52.91,1.27,213.64,0.000501
3/17/2010,2.65,340.2111224,-0.5321087,0.819890201,76,48.5,1.16,211.44,0.000515
3/18/2010,2.65,337.2459653,0.3513952,0,77,43.08,0.47,3.05,0.00042
3/19/2010,2.74,334.2456975,1.1088586,0.27230528,78,23.85,1.77,2.77,0.000262
3/20/2010,2.63,331.5280513,2.1337724,0.462414235,79,29.08,0.59,238.67,0.000116
3/21/2010,2.65,329.4107593,2.6364624,0.133486539,80,41.85,1.92,242.72,0.000041
3/22/2010,2.77,328.2115537,1.6505077,0.14663966,81,40.96,1.93,247.65,0.000017
3/23/2010,2.71,328.1461099,3.2000076,0,82,36.3,2.19,252.77,0.000004
3/24/2010,2.65,329.0218759,3.1716805,0.434919834,83,32.7,1.8,244.34,0
3/25/2010,2.63,330.5442427,3.2590054,0,84,32.5,1.71,224.22,0
3/26/2010,2.63,332.4186014,3.0644109,0.152002886,85,37.64,2.25,229.52,0
3/27/2010,2.71,334.350343,2.6975507,0,86,44.28,3.16,227.21,0
3/28/2010,2.77,336.0448585,1.920812,0,87,42.95,2.05,247.11,0
3/29/2010,2.83,337.2075389,2.405587,0.526254714,88,43.98,2.39,242.45,0
3/30/2010,2.8,337.5437753,0.9150729,1.26953912,89,43.1,3.28,228.16,0
3/31/2010,2.93,336.8566161,-0.675087,0.378343314,90,47.64,3.58,238.4,0
4/1/2010,3.15,335.33974,-0.6160731,0.056860525,91,36.24,3.15,237.89,0
4/2/2010,3.34,333.2844828,0.2286495,0.06200118,92,27.66,2.27,236.72,0
4/3/2010,4.11,330.9821805,0.8257845,0,93,30.42,1.99,243.2,0
4/4/2010,3.97,328.7241692,1.5912156,0.51907903,94,34.95,2.06,229.61,0
4/5/2010,4,326.8017847,1.9138205,0.38910231,95,27.85,2.29,236.86,0
4/6/2010,3.82,325.506363,2.1228897,0.003990709,96,26.04,1.5,242.06,0
4/7/2010,3.68,325.1292403,2.3334103,0.321980506,97,20.55,1.38,223.1,0
4/8/2010,3.64,325.8629208,3.4189607,0,98,22.81,1.92,258.45,0
4/9/2010,3.79,327.5045832,3.6958223,0.465388834,99,23.11,2.27,246.24,0
4/10/2010,3.64,329.7525746,4.38558373,0.644627512,100,26.9,2.29,244.71,0
4/11/2010,3.68,332.305242,3.97497052,1.20990515,101,35.65,2.24,240.44,0
4/12/2010,3.64,334.8609325,3.93649983,5.60884428,102,36.59,2.45,237.51,0
4/13/2010,3.57,337.1179932,3.89040323,14.2303429,103,42.32,2.61,237.66,0
4/14/2010,3.64,338.7747712,2.0896197,0.203421772,104,37.85,1.76,232.9,0
4/15/2010,3.75,339.5296135,3.75079102,1.96951532,105,43.52,1.71,235.2,0
4/16/2010,3.89,339.1304725,3.81715419,12.7063437,106,48.1,1.96,240.44,0
4/17/2010,4,337.5237213,3.7119798,16.6805515,107,48.85,1.95,254.28,0
4/18/2010,4.18,334.7053383,2.8581219,24.8572559,108,50.5,2.94,233.44,0.000001
4/19/2010,4.15,330.671302,3.2787385,13.2971039,109,52.44,3.23,243.31,0
4/20/2010,4.22,325.4175908,3.5840412,4.82724047,110,46.63,2.96,242.25,0
4/21/2010,4.11,318.940183,4.634958195,16.8292694,111,42.18,2.97,232.17,0
4/22/2010,4.11,311.2350571,4.08208096,5.16431189,112,36.49,2.49,234.11,0
4/23/2010,4.26,302.2981916,4.9364104,1.89691198,113,33.37,2.84,224.17,0
4/24/2010,4.41,292.2403924,4.9090887,0.190112531,114,32.09,2.72,228.83,0
4/25/2010,4.41,281.6317761,4.1986779,0.272391647,115,33.12,3.18,228.9,0
4/26/2010,4.68,271.157287,4.19112933,2.67770123,116,27.36,2.04,222.76,0.001724
4/27/2010,4.68,261.5018693,3.63305023,14.6874142,117,47.54,1.96,255.17,0.001545
4/28/2010,4.76,253.3504672,4.11262066,42.7330933,118,58.03,2.7,206.25,0.000582
4/29/2010,4.8,247.3880249,3.0481312,43.8290253,119,70.18,2.91,228.1,0.000262
4/30/2010,4.68,244.2994867,2.4686216,0.448739231,120,67.52,2.34,224.45,0.000075
5/1/2010,5.29,244.7697968,3.83911363,68.1882629,121,70.47,2.69,216.62,0.000275
5/2/2010,5.41,249.2145995,2.9383432,1.86072326,122,67.37,2.77,220.98,0.000268
5/3/2010,5.24,256.9723403,3.3662804,2.17320824,123,67.68,1.64,217.16,0.000342
5/4/2010,5.54,267.1121647,3.4980014,21.9684925,124,64.53,2.64,207.09,0.000133
5/5/2010,5.8,278.7032183,2.9628881,17.1786366,125,75.9,1.85,206.52,0.000959
5/6/2010,6.2,290.8146465,2.9146481,5.0800972,126,78.73,2.41,211.33,0.002235
5/7/2010,6.52,302.515595,2.3090146,3.86361623,127,75.37,2.15,224.79,0.001644
5/8/2010,6.52,312.8752092,2.7770016,2.24126434,128,72.94,3.25,237.23,0.000916
5/9/2010,6.94,320.9626348,3.91178728,0.148652539,129,58.19,2.86,244.46,0.000323
5/10/2010,7.29,326.0705291,4.72361901,0.282647997,130,52.97,3.09,230.83,0.000078
5/11/2010,7.38,328.3855974,5.16676938,0.469637781,131,45.47,3.23,231.18,0.000027
5/12/2010,7.88,328.3180565,5.4933192,0,132,41.86,2.57,236.18,0.000016
5/13/2010,8.09,326.2781235,6.0211723,0.605489492,133,36.56,2.53,238.91,0.000005
5/14/2010,8.15,322.6760154,5.8449467,0.8847453,134,43.45,3.44,226.11,0.000003
5/15/2010,8.25,317.9219492,5.38884496,0.279177099,135,45.23,2.75,240.57,0
5/16/2010,8.2,312.426142,5.08596804,0.423206747,136,45.1,2.45,238.84,0.000001
5/17/2010,8.2,306.5988107,5.8419141,2.43038678,137,45.81,2.04,248.87,0.000001
5/18/2010,8.41,300.7927456,6.063084,2.09877133,138,59.42,2.4,235.98,0
5/19/2010,8.51,295.1310303,6.4359847,7.90978098,139,64.78,3.28,222.51,0
5/20/2010,8.78,289.6793219,5.6827213,17.3540382,140,67.08,3.68,229.31,0.000394
5/21/2010,8.88,284.5032771,5.4376336,0.176389694,141,59.92,1.24,264.6,0.000283
5/22/2010,8.89,279.6685528,6.4931964,1.48730052,142,57.83,1.78,217.41,0.00006
5/23/2010,8.88,275.2408061,5.9969975,37.3204842,143,76.64,3.34,223.49,0.001565
5/24/2010,8.89,271.2856937,4.0164294,3.7468183,144,76.78,2.66,243.86,0.005559
5/25/2010,8.78,267.8688727,4.61626174,0.551894963,145,61.78,2.35,250.46,0.002567
5/26/2010,8.73,265.0432776,5.13491888,4.39617014,146,51.32,1.64,254.05,0.00072
5/27/2010,8.83,262.8109544,4.82631068,7.10203552,147,59.41,2.34,232.86,0.000339
5/28/2010,9.06,261.1612263,5.355167,0.050810717,148,68.94,2.75,225.94,0.000205
5/29/2010,9.22,260.0834171,5.6031137,1.16165793,149,70.67,3.95,217.62,0.00007
5/30/2010,9.38,259.5668503,5.9718977,3.1785419,150,70.54,4.02,222.24,0.000592
5/31/2010,9.44,259.6008492,5.1114764,0.148046449,151,65.78,2.73,238.4,0.000628
6/1/2010,9.55,260.1747376,5.9269555,8.48925495,152,51.23,2.28,235.04,0.000131
6/2/2010,9.27,261.2778389,6.0114211,10.4015512,153,52.49,2.71,225.64,0.000036
6/3/2010,9.1,262.8407511,6.3691625,19.5430012,154,57.15,2.71,242.22,0.000006
6/4/2010,8.99,264.5591701,6.7778601,7.53441095,155,67.94,3.7,228.48,0.000001
6/5/2010,9.5,266.0700663,6.1646619,14.9893246,156,64.52,3.75,229.27,0.000001
6/6/2010,9.38,267.01041,6.8958318,1.62417686,157,51.23,3.26,226.67,0
6/7/2010,9.38,267.0171716,6.6786187,5.1428256,158,40.82,2.63,228.5,0
6/8/2010,9.55,265.7273215,7.8147059,1.7034874,159,51.05,3.15,231,0
6/9/2010,9.66,262.7778301,8.2131898,0.032845441,160,56.43,3.17,226.79,0
6/10/2010,9.55,257.8056677,7.7768167,1.50439394,161,52.69,3.12,218.03,0
6/11/2010,9.72,250.6154776,8.170984,4.6072731,162,63.67,3.41,216.51,0
6/12/2010,10.1,241.6825955,7.2545068,12.3008165,163,64.08,3.15,205.06,0
6/13/2010,11.1,231.6500299,6.9175269,3.60764813,164,65.13,2.96,211.79,0.000436
6/14/2010,11.1,221.1607891,7.1730424,4.35159922,165,67.79,3.22,203.07,0.000633
6/15/2010,11.9,210.8578819,7.5429882,9.82917023,166,70.42,3.18,221.73,0.000095
6/16/2010,13.2,201.3843166,7.8488329,35.4653549,167,72.6,3.58,218.15,0.000005
6/17/2010,12.5,193.3831018,7.5405049,10.048377,168,77.59,3.81,212.14,0.000001
6/18/2010,14.1,187.4972461,7.3928441,1.82101238,169,78.8,2.94,217.23,0.000063
6/19/2010,15.1,184.2109916,8.1988396,15.7928572,170,76.91,3.26,212.61,0.000063
6/20/2010,15.9,183.3735149,8.2101576,4.84732246,171,81.6,3.48,223.29,0.000004
6/21/2010,16.4,184.6752263,8.2450505,15.1635342,172,78.8,3.03,220.15,0
6/22/2010,16.8,187.806536,8.3255307,22.0852318,173,78.77,3.12,224.02,0
6/23/2010,16.9,192.4578544,7.6600888,15.55023,174,82.62,3.77,217.53,0
6/24/2010,17,198.3195916,7.5804966,6.23437452,175,81.25,3.14,220.97,0
6/25/2010,17.2,205.0821579,7.6546294,8.93308449,176,78.51,3.21,221.61,0
6/26/2010,17.5,212.4359637,8.1847165,15.8920612,177,79.06,4.38,217.87,0
6/27/2010,18.2,220.1156407,8.2164754,29.1102066,178,76.19,3.77,214.31,0
6/28/2010,18.9,228.0327073,7.9655651,6.13935566,179,79.33,3.82,226.33,0
6/29/2010,18.7,236.1429035,8.0465541,12.6674118,180,75.97,3.65,217.38,0.000001
6/30/2010,18.5,244.4019691,7.6042299,13.484046,181,79.56,4.08,210.24,0
7/1/2010,18.6,252.7656442,7.8462085,14.7252436,182,78.87,3.33,210.24,0
7/2/2010,18.6,261.1896686,7.9272934,24.9363461,183,77.26,3.42,209.68,0
7/3/2010,18.7,269.6297823,8.2257112,36.2876244,184,76.73,3.05,209.58,0
7/4/2010,18.7,278.0417252,8.0611266,15.6920834,185,78.5,2.9,209.01,0
7/5/2010,18.9,286.3159079,8.4971414,39.8567352,186,76.71,3.55,215.56,0
7/6/2010,18.8,294.0814232,8.1785825,19.8915253,187,80.54,3.54,218.71,0
7/7/2010,18.7,300.9020345,8.1862256,1.59647453,188,79.48,2.73,214.44,0
7/8/2010,18.7,306.3415052,8.1668868,3.68109941,189,76.28,3.15,225.46,0
7/9/2010,19,309.9635988,6.7199154,25.7502632,190,79.11,3.37,221.02,0
7/10/2010,19.4,311.3320787,7.0034463,88.2762146,191,85.33,3.49,216.02,0.000002
7/11/2010,19.6,310.0107082,6.9782905,36.1055145,192,93.08,3.1,206.25,0.001688
7/12/2010,20.1,305.5632508,7.3454512,29.9434948,193,91.68,3.17,210.67,0.001071
7/13/2010,20.1,297.7827967,7.9699442,17.9354534,194,83.14,3.41,204.38,0.00025
7/14/2010,20.3,287.3797428,8.5887562,18.0943642,195,81.38,2.52,217.49,0.000023
7/15/2010,20.6,275.2938128,8.6547454,39.3755341,196,80.91,2.46,214.23,0
7/16/2010,20.6,262.4647305,7.5820976,52.0044518,197,84.7,2.66,208.54,0
7/17/2010,20.5,249.8322195,8.1798476,46.8366814,198,87.17,2.84,222.54,0
7/18/2010,20.2,238.3360036,8.3768125,39.7881927,199,86.18,2.36,210.46,0.000886
7/19/2010,20.3,228.9158064,7.4633943,16.289032,200,90.47,2.63,193.62,0.002588
7/20/2010,20.5,222.5113517,8.0854763,16.5573139,201,84.89,3.28,212.59,0.000685
7/21/2010,20.7,219.79848,8.3111753,13.0138798,202,85.97,3.51,212.32,0.000188
7/22/2010,20.9,220.397499,7.701271,22.3792057,203,86.67,2.86,220.33,0.00005
7/23/2010,21.2,223.6648333,7.935476,34.0590782,204,91.98,2.2,221.31,0.000003
7/24/2010,21.6,228.9569073,8.5630858,43.5452576,205,87.82,2.65,206.49,0
7/25/2010,21.8,235.6301455,9.0955035,52.2092056,206,85.37,2.42,204.44,0
7/26/2010,21.9,243.0409726,8.412401,32.9404984,207,86.23,2.45,208.74,0.000134
7/27/2010,22,250.545813,8.0686135,16.6314545,208,85.28,1.54,199.69,0.000222
7/28/2010,21.7,257.5010912,8.6402831,31.5796165,209,82.53,2.93,218.66,0.000036
7/29/2010,21.8,263.3941709,8.4999551,53.0321884,210,87,2.74,217.19,0.00002
7/30/2010,21.7,268.2361714,7.90624,13.1489277,211,83.85,3.1,209.74,0.000002
7/31/2010,21.8,272.1691514,7.4265077,25.9288616,212,86.11,2.29,211.07,0
8/1/2010,21.1,275.3351694,8.319095,12.6452065,213,83.08,2.77,204.09,0
8/2/2010,22.1,277.876284,8.4571418,20.4433479,214,88.26,2.54,208.2,0
8/3/2010,22.3,279.9345536,8.4863227,8.98163795,215,83.87,3,211.98,0.000001
8/4/2010,22.2,281.6520368,7.7918412,50.3735275,216,88.28,1.98,219.89,0.000039
8/5/2010,22.2,283.1707922,8.1210626,26.3592262,217,86.64,2.26,209.43,0.000162
8/6/2010,22.4,284.5643889,8.4817077,17.8783054,218,82.87,2.2,209.8,0.000024
8/7/2010,22.6,285.6324387,8.5548251,6.6185317,219,83.34,2.64,207.61,0
8/8/2010,22.7,286.1060639,8.7458795,13.9523716,220,83.47,2.1,208.62,0
8/9/2010,22.8,285.7163869,8.5383906,4.92234421,221,86.51,2.71,212.18,0
8/10/2010,22.7,284.1945301,8.5655611,6.43595219,222,87.7,2.75,223.68,0
8/11/2010,21.7,281.2716158,8.8197512,13.3343945,223,89.66,1.9,210.75,0
8/12/2010,22.2,276.6787664,8.1421864,8.6295557,224,87.07,3.18,217.87,0.000005
8/13/2010,23.1,270.1471043,8.3971815,10.9577007,225,87.34,3.25,219.01,0.000001
8/14/2010,22.4,261.5827033,8.3746822,15.1149769,226,87.14,2.92,215.93,0
8/15/2010,22.5,251.5914425,8.8853065,13.7485113,227,90.7,2.75,213.8,0
8/16/2010,22.7,240.9541527,8.5673352,20.2886448,228,88.51,3.04,222.43,0
8/17/2010,22.7,230.4516644,8.0203205,18.5203896,229,92.52,2.12,212.85,0.000194
8/18/2010,20.4,220.8648083,8.4729804,13.668314,230,92.86,2.85,216.04,0.000425
8/19/2010,20.2,212.9744151,8.0802073,11.1971836,231,92.21,2.76,220.78,0.000091
8/20/2010,20.8,207.5613154,7.9240478,21.9337502,232,92.05,3.22,220.76,0.00175
8/21/2010,20.9,205.4063398,7.1072922,6.97871637,233,90.05,2.88,215.97,0.002056
8/22/2010,20.6,207.0303719,7.2053362,6.8924613,234,91.41,2.76,220.24,0.000466
8/23/2010,20.2,211.914507,7.5459113,23.2867813,235,89.79,2.52,214.52,0.00013
8/24/2010,20.2,219.2798933,6.5153947,41.6896935,236,96.23,3.28,202.14,0.000027
8/25/2010,20.4,228.347679,6.7962888,6.42357588,237,85.11,1.89,203.78,0.000005
8/26/2010,20.5,238.3390123,8.1661642,2.78773427,238,88.39,2.41,219.38,0.000001
8/27/2010,20.2,248.4750415,7.3432744,12.8620024,239,93.04,3.44,214.99,0.000088
8/28/2010,19.9,257.9769147,7.1688929,7.34234715,240,90.81,1.75,206.57,0.000356
8/29/2010,19.8,266.0657803,7.818905,9.58634567,241,90.05,2.88,219.35,0.000396
8/30/2010,19.7,272.144563,7.5750141,16.6047516,242,91.34,2.06,216.52,0.000492
8/31/2010,19.7,276.3432945,7.5192247,14.0870228,243,90.42,2.91,219.11,0.000233
9/1/2010,19.1,278.9737831,7.2375946,20.5204391,244,90.99,2.4,220.54,0.000043
9/2/2010,19.2,280.3478373,7.0831602,5.99628639,245,91.84,1.53,206.18,0.000003
9/3/2010,19.2,280.7772652,6.7976031,7.00151062,246,91.75,3.07,214.97,0.000005
9/4/2010,19.4,280.5738753,6.9938307,1.43455088,247,91.71,3.15,216.73,0.000004
9/5/2010,19.6,280.0494758,7.294168,7.07885408,248,91.17,2.58,223.29,0.000001
9/6/2010,19.5,279.5158751,7.8586477,17.7577801,249,88.97,1.89,197.85,0.001017
9/7/2010,19.6,279.214385,7.2007778,4.44876671,250,88.21,1.8,196.21,0.00305
9/8/2010,19.4,279.1043316,7.4144805,0.83760941,251,86.77,1.8,210.48,0.001043
9/9/2010,19.2,279.0745443,6.7075482,3.56400919,252,88.25,2.12,214.62,0.000237
9/10/2010,19.2,279.0138526,7.3316416,7.77097559,253,89,2,226.18,0.000064
9/11/2010,18.4,278.8110861,7.4392322,10.7232542,254,88.42,2.03,216.9,0.00001
9/12/2010,17.6,278.3550743,6.9990395,2.36753654,255,88.44,1.32,213.87,0
9/13/2010,17.5,277.5346467,7.1232892,8.85641098,256,88.92,2.74,210.11,0
9/14/2010,17.3,276.2386328,6.3984647,7.56860161,257,92.1,2.76,219.98,0.000093
9/15/2010,17.3,274.4060542,5.9363119,15.8111563,258,89.68,1.92,203.96,0.000099
9/16/2010,17.1,272.1767004,5.4896181,2.26149106,259,91.52,2.53,203.36,0.000322
9/17/2010,17.3,269.7405533,6.2109989,9.29242611,260,90.36,2.14,199.94,0.000345
9/18/2010,16.6,267.2875945,6.3297296,9.96578121,261,91.83,2.27,199.5,0.000205
9/19/2010,16.1,265.0078057,6.1434169,1.92792964,262,89.65,1.97,200.87,0.000038
9/20/2010,15.9,263.0911686,6.3825178,1.25739062,263,88.72,2.19,218.6,0.00008
9/21/2010,15.6,261.7276648,5.8395931,10.1928244,264,91.7,2.41,213.36,0.000217
9/22/2010,15.6,261.1072761,5.7315319,8.70659161,265,91.67,2.06,213.23,0.000658
9/23/2010,14.9,261.3223831,4.82034484,3.6126709,266,90.13,1.26,195.81,0.002141
9/24/2010,14.9,262.0749621,5.8861659,0.433274269,267,87.84,1.91,222.98,0.001358
9/25/2010,13.5,262.9693884,5.5676499,0.565092862,268,80.84,1.8,223.82,0.000413
9/26/2010,13.5,263.6100374,5.6900152,0.506635427,269,74.16,1.59,223.75,0.000167
